rule_a,rule_b,cases,active_cases_a,active_cases_b,both_active_cases,mean_a,mean_b,prevalence_gap,pearson,spearman,cosine,mae,rmse,max_abs_diff,exact_same_cases,exact_same_rate,within_20pp_cases,within_20pp_rate,within_40pp_cases,within_40pp_rate,both_variable_cases,profile_score
U1,U4,198,198,194,194,0.993939393939394,0.5882154882154882,0.4057239057239058,0.029993122092000703,-0.014226040130051963,0.9204848630053803,0.40572390572390576,0.4774252869314436,1.0,23,0.11616161616161616,72,0.36363636363636365,128,0.6464646464646465,4,0.017824195451980215
F1,S1,198,194,13,13,0.8167508417508417,0.015404040404040406,0.8013468013468013,0.0443068744424172,0.07096698289522124,0.2470181336552011,0.8013468013468013,0.839611034416149,1.0,5,0.025252525252525252,12,0.06060606060606061,24,0.12121212121212122,4,0.008801702330311838
J2,U1,198,62,198,62,0.09116161616161615,0.993939393939394,0.9027777777777779,0.07671976638927461,0.09541315964467968,0.4936025542653865,0.9027777777777778,0.917623467595957,1.0,1,0.005050505050505051,1,0.005050505050505051,7,0.03535353535353535,0,0.00745886617673503
J5,U1,198,50,198,50,0.06868686868686869,0.993939393939394,0.9252525252525253,0.06555112892462911,0.08284258358675198,0.4361843049221676,0.9252525252525252,0.9367901352895202,1.0,1,0.005050505050505051,1,0.005050505050505051,5,0.025252525252525252,0,0.004899781353962178
J4,U1,198,48,198,48,0.06666666666666667,0.993939393939394,0.9272727272727274,0.06447649527488858,0.08062807815666455,0.4303534380397734,0.9272727272727274,0.9385137616508779,1.0,1,0.005050505050505051,1,0.005050505050505051,4,0.020202020202020204,0,0.004689199656355527
F3,U3,198,144,198,144,0.3237373737373737,0.9142255892255893,0.5904882154882156,0.010953104827268932,0.02119546138398971,0.7601683795602877,0.5945286195286195,0.6617887622807088,1.0,12,0.06060606060606061,30,0.15151515151515152,68,0.3434343434343434,50,0.004441170534760476
F1,J2,198,194,62,60,0.8167508417508417,0.09116161616161615,0.7255892255892256,0.01590451851873166,0.01656936884251899,0.4742656680334698,0.7336700336700336,0.782153994384442,1.0,6,0.030303030303030304,16,0.08080808080808081,37,0.18686868686868688,27,0.0042358498815881305
F2,J1,198,197,72,72,0.980892255892256,0.11136363636363635,0.8695286195286197,0.03214377603544372,-0.027528903874372714,0.5255330511112308,0.8695286195286196,0.8918526977970641,1.0,2,0.010101010101010102,3,0.015151515151515152,14,0.0707070707070707,6,0.004193842832907218
F2,J5,198,197,50,50,0.980892255892256,0.06868686868686869,0.9122053872053874,0.024032537135390723,-0.05018440787693489,0.4341704475726548,0.9122053872053872,0.9271628942897248,1.0,2,0.010101010101010102,2,0.010101010101010102,6,0.030303030303030304,5,0.0021099272922737804
F2,J3,198,197,54,54,0.980892255892256,0.07575757575757576,0.9051346801346802,0.018184443068045123,-0.07191423012665693,0.45833790647249745,0.9051346801346801,0.9209320718883384,1.0,2,0.010101010101010102,2,0.010101010101010102,5,0.025252525252525252,6,0.0017250730082227993
