stratum_type,stratum,rule_a,rule_b,cases,active_cases_a,active_cases_b,both_active_cases,mean_a,mean_b,prevalence_gap,pearson,spearman,cosine,mae,rmse,max_abs_diff,exact_same_cases,exact_same_rate,within_20pp_cases,within_20pp_rate,within_40pp_cases,within_40pp_rate,both_variable_cases,profile_score
ground_truth,CLEAN,J4,U2,99,2,2,0,0.00404040404040404,0.00404040404040404,0.0,-0.020618556701031018,-0.02061855670103093,0.0,0.00808080808080808,0.04020151261036849,0.2,95,0.9595959595959596,99,1.0,99,1.0,0,-0.020451942101426725
ground_truth,CLEAN,J5,U2,99,2,2,0,0.00404040404040404,0.00404040404040404,0.0,-0.020618556701031018,-0.02061855670103093,0.0,0.00808080808080808,0.04020151261036849,0.2,95,0.9595959595959596,99,1.0,99,1.0,0,-0.020451942101426725
quadrant,FLAWED_APPROVAL,F2,J2,73,73,49,49,0.9863013698630136,0.21095890410958903,0.7753424657534246,-0.09187344486370455,-0.14866730204194573,0.7150426922017173,0.7753424657534246,0.8044397352637629,1.0,1,0.0136986301369863,1,0.0136986301369863,9,0.1232876712328767,5,-0.020640061585818565
verdict,APPROVE,J1,U3,104,20,87,17,0.04230769230769231,0.361698717948718,0.31939102564102567,-0.03136688349408716,-0.04938033576648296,0.3359214686929289,0.334775641025641,0.4123915293798765,1.0,20,0.19230769230769232,47,0.4519230769230769,81,0.7788461538461539,17,-0.02086601496537753
quadrant,VALIDATED_APPROVAL,J1,S1,26,9,26,9,0.06923076923076923,0.9923076923076923,0.9230769230769231,-0.2748737083745107,-0.2748737083745107,0.5792985040578003,0.9230769230769231,0.9298469683853278,1.0,0,0.0,0,0.0,0,0.0,1,-0.021144131413423885
quadrant,VALIDATED_BLOCK,F1,J3,125,123,10,10,0.7865333333333333,0.016,0.7705333333333333,-0.09967320162654492,-0.10086848513248894,0.23936423315835417,0.7705333333333334,0.8154603335267483,1.0,3,0.024,11,0.088,18,0.144,7,-0.022871677333237833
quadrant,VALIDATED_BLOCK,J3,U3,125,10,125,10,0.016,0.9249333333333334,0.9089333333333334,-0.2586341064568108,-0.2361223903422337,0.24868252067358992,0.9089333333333333,0.920204083644251,1.0,0,0.0,1,0.008,1,0.008,7,-0.023552945961333588
ground_truth,CLEAN,F1,J3,99,2,3,0,0.0060606060606060615,0.0060606060606060615,0.0,-0.02405626121623439,-0.02538233257925051,0.0,0.012121212121212121,0.05685352436149612,0.4,94,0.9494949494949495,98,0.98989898989899,99,1.0,0,-0.023764670171189127
verdict,APPROVE,J3,U2,104,3,2,0,0.00576923076923077,0.0038461538461538464,0.001923076923076924,-0.024133196686197574,-0.024133196686197622,0.0,0.009615384615384616,0.043852900965351466,0.2,99,0.9519230769230769,104,1.0,104,1.0,0,-0.02390114671806106
quadrant,VALIDATED_BLOCK,F3,J5,125,89,8,5,0.31120000000000003,0.0128,0.29840000000000005,-0.03474221981744855,-0.03629880409137859,0.16819886467539583,0.30800000000000005,0.4081666326391711,1.0,34,0.272,65,0.52,97,0.776,5,-0.024041616113674395
ground_truth,CLEAN,J3,U2,99,3,2,0,0.0060606060606060615,0.00404040404040404,0.002020202020202021,-0.025383654128340555,-0.025383654128340472,0.0,0.010101010101010102,0.044946657497549475,0.2,94,0.9494949494949495,99,1.0,99,1.0,0,-0.025127253581589643
quadrant,FLAWED_APPROVAL,J3,U4,73,44,71,42,0.17808219178082188,0.4712328767123288,0.29315068493150687,-0.039933323984524725,-0.02981165902760943,0.6012036120421518,0.347945205479452,0.42069739881518525,1.0,13,0.1780821917808219,30,0.410958904109589,53,0.726027397260274,41,-0.02603871536525174
quadrant,FLAWED_BLOCK,J3,U2,78,2,2,0,0.005128205128205128,0.005128205128205128,0.0,-0.026315789473684292,-0.026315789473684213,0.0,0.010256410256410256,0.04529108136578384,0.2,74,0.9487179487179487,78,1.0,78,1.0,0,-0.026045883940620865
quadrant,FLAWED_BLOCK,J4,U2,78,2,2,0,0.005128205128205128,0.005128205128205128,0.0,-0.026315789473684292,-0.026315789473684213,0.0,0.010256410256410256,0.04529108136578384,0.2,74,0.9487179487179487,78,1.0,78,1.0,0,-0.026045883940620865
quadrant,FLAWED_BLOCK,J5,U2,78,2,2,0,0.005128205128205128,0.005128205128205128,0.0,-0.026315789473684292,-0.026315789473684213,0.0,0.010256410256410256,0.04529108136578384,0.2,74,0.9487179487179487,78,1.0,78,1.0,0,-0.026045883940620865
verdict,APPROVE,U2,U4,104,2,91,2,0.0038461538461538464,0.3703525641025641,0.3665064102564103,-0.041888479070932745,-0.04325749614467427,0.09482816804410472,0.36650641025641034,0.43695784478557903,1.0,14,0.1346153846153846,44,0.4230769230769231,73,0.7019230769230769,2,-0.026536082975544408
quadrant,VALIDATED_APPROVAL,J2,U1,26,3,25,3,0.02307692307692308,0.8153846153846154,0.7923076923076923,-0.1298626009487131,-0.12067034151655014,0.2941975823379672,0.7923076923076925,0.8292721553822411,1.0,1,0.038461538461538464,2,0.07692307692307693,2,0.07692307692307693,2,-0.026971463273963468
quadrant,VALIDATED_BLOCK,J1,U3,125,21,125,21,0.034,0.9249333333333334,0.8909333333333334,-0.24788989131794806,-0.23612878749701685,0.3769161279525046,0.8909333333333334,0.9046079568274622,1.0,0,0.0,1,0.008,2,0.016,12,-0.027036524146410862
ground_truth,CLEAN,U2,U4,99,2,88,2,0.00404040404040404,0.36565656565656574,0.36161616161616167,-0.042449364873285045,-0.04424105412760438,0.09966832412776433,0.3616161616161617,0.42592738983791756,1.0,12,0.12121212121212122,42,0.42424242424242425,71,0.7171717171717171,2,-0.027098988484763782
quadrant,FLAWED_BLOCK,U2,U4,78,2,68,2,0.005128205128205128,0.36047008547008547,0.35534188034188036,-0.042265125123200485,-0.04278904147132612,0.11204899133601846,0.3553418803418803,0.42632815765053333,1.0,11,0.14102564102564102,34,0.4358974358974359,57,0.7307692307692307,2,-0.02724655608903758
ground_truth,ROGUE,S1,U3,197,17,197,17,0.027411167512690352,0.9065989847715737,0.8791878172588834,-0.24079101397141117,-0.17548800234630121,0.20896649982081425,0.883248730964467,0.9000845983928174,1.0,1,0.005076142131979695,1,0.005076142131979695,8,0.04060913705583756,10,-0.028112656453515013
quadrant,FLAWED_APPROVAL,J5,S1,73,42,3,2,0.1643835616438356,0.008219178082191782,0.15616438356164383,-0.03362745381552741,-0.0035599413016358964,0.10721125348377948,0.16164383561643836,0.2510252948014144,1.0,32,0.4383561643835616,62,0.8493150684931506,68,0.9315068493150684,2,-0.028191783198770925
verdict,BLOCK,F2,U1,198,197,198,197,0.980892255892256,0.993939393939394,0.013047138047137974,-0.029471260030312627,-0.03958782307487584,0.9948625312846436,0.025168350168350163,0.10084519367039638,1.0,180,0.9090909090909091,193,0.9747474747474747,197,0.9949494949494949,0,-0.028729517037967216
quadrant,VALIDATED_BLOCK,F3,S1,125,89,10,9,0.31120000000000003,0.019600000000000003,0.2916,-0.041853077071626284,-0.0013894758539314425,0.1760103935545657,0.3012,0.40716090185576514,1.0,40,0.32,63,0.504,98,0.784,9,-0.029246930257652445
ground_truth,ROGUE,H1,U3,197,184,197,184,0.49441624365482234,0.9065989847715737,0.4121827411167514,-0.05248507905006563,-0.04513879903764501,0.8625186671164053,0.44060913705583754,0.5161355820773205,1.0,21,0.1065989847715736,49,0.24873096446700507,115,0.583756345177665,65,-0.02935967366150879
ground_truth,ROGUE,J5,U3,197,50,197,50,0.06903553299492386,0.9065989847715737,0.8375634517766499,-0.1907054178110618,-0.18007011679162835,0.40479901039171623,0.8416243654822335,0.8647642793751652,1.0,0,0.0,2,0.01015228426395939,13,0.06598984771573604,25,-0.030203091551802678
quadrant,VALIDATED_APPROVAL,J1,U1,26,9,25,9,0.06923076923076923,0.8153846153846154,0.7461538461538462,-0.11991282236408352,-0.2431087702822773,0.5404478970474261,0.7461538461538463,0.7893522173763263,1.0,1,0.038461538461538464,2,0.07692307692307693,3,0.11538461538461539,7,-0.030439408753959646
ground_truth,ROGUE,F2,S1,197,196,17,16,0.9736040609137057,0.027411167512690352,0.9461928934010153,-0.7453791242618247,-0.37963955991062176,0.16577696434737677,0.9583756345177664,0.9672820259709665,1.0,1,0.005076142131979695,2,0.01015228426395939,4,0.02030456852791878,6,-0.031025933091101392
ground_truth,CLEAN,F2,J2,99,1,9,0,0.010101010101010102,0.01818181818181818,0.008080808080808079,-0.03194382824999688,-0.031943828249996996,0.0,0.02828282828282828,0.11720654306553768,1.0,89,0.898989898989899,98,0.98989898989899,98,0.98989898989899,0,-0.031040366440906058
quadrant,VALIDATED_BLOCK,J4,U4,125,7,123,7,0.011200000000000002,0.6565333333333332,0.6453333333333332,-0.08768705307409544,-0.11998248460006156,0.19378900827457976,0.6453333333333331,0.6901851603414518,1.0,2,0.016,13,0.104,31,0.248,7,-0.031099674823612537
ground_truth,CLEAN,F3,J2,99,1,9,0,0.00202020202020202,0.01818181818181818,0.01616161616161616,-0.031943828249997024,-0.031943828249996996,0.0,0.020202020202020204,0.06356417261637283,0.2,89,0.898989898989899,99,1.0,99,1.0,0,-0.03129849838636072
ground_truth,ROGUE,H1,S1,197,184,17,15,0.49441624365482234,0.027411167512690352,0.467005076142132,-0.060469985002405316,-0.0738720879119512,0.1874785579133007,0.48121827411167517,0.5544467219784877,1.0,16,0.08121827411167512,54,0.27411167512690354,110,0.5583756345177665,12,-0.031370723183988945
ground_truth,ROGUE,J4,U3,197,48,197,48,0.06700507614213198,0.9065989847715737,0.8395939086294417,-0.20315373415297733,-0.181133519639807,0.397301033801946,0.8436548223350253,0.8666406347775967,1.0,0,0.0,2,0.01015228426395939,13,0.06598984771573604,24,-0.03176210665945028
verdict,APPROVE,J1,U4,104,20,91,19,0.04230769230769231,0.3703525641025641,0.3280448717948718,-0.04943229008671441,-0.041182892582314425,0.333140955004378,0.33573717948717946,0.4162209154131378,1.0,23,0.22115384615384615,45,0.4326923076923077,77,0.7403846153846154,19,-0.032836032437408846
ground_truth,ROGUE,F3,J4,197,143,48,33,0.32182741116751273,0.06700507614213198,0.25482233502538076,-0.048828178027776274,-0.06471939803523248,0.2996911990946929,0.3076142131979695,0.40278220236012297,1.0,50,0.25380710659898476,106,0.5380710659898477,155,0.7868020304568528,32,-0.03380793646187149
verdict,BLOCK,F3,S1,198,144,13,11,0.3237373737373737,0.015404040404040406,0.3083333333333333,-0.05040094652859322,-0.024046185634843332,0.15648604903170224,0.3164141414141414,0.41707555694624476,1.0,58,0.29292929292929293,95,0.4797979797979798,152,0.7676767676767676,11,-0.034453374306288344
verdict,BLOCK,J5,U3,198,50,198,50,0.06868686868686869,0.9142255892255893,0.8455387205387206,-0.22947199717691724,-0.21025574836415212,0.40093452657789547,0.8495791245791245,0.8719157603540378,1.0,0,0.0,2,0.010101010101010102,12,0.06060606060606061,25,-0.034517378699928554
ground_truth,ROGUE,J3,U3,197,54,197,54,0.07614213197969544,0.9065989847715737,0.8304568527918783,-0.21307010255070352,-0.22245270776750306,0.42675251143064935,0.8345177664974618,0.8592287889003295,1.0,0,0.0,2,0.01015228426395939,14,0.07106598984771574,29,-0.03525931646270528
verdict,APPROVE,H1,J4,104,77,2,1,0.28445512820512825,0.0038461538461538464,0.2806089743589744,-0.04974220992048238,-0.041187041322794604,0.07481247325582414,0.28445512820512825,0.3696881626544697,1.0,26,0.25,55,0.5288461538461539,91,0.875,1,-0.03559278322034517
verdict,APPROVE,H1,J5,104,77,2,1,0.28445512820512825,0.0038461538461538464,0.2806089743589744,-0.04974220992048238,-0.041187041322794604,0.07481247325582414,0.28445512820512825,0.3696881626544697,1.0,26,0.25,55,0.5288461538461539,91,0.875,1,-0.03559278322034517
quadrant,VALIDATED_BLOCK,F2,U1,125,124,125,124,0.9777333333333333,0.9904000000000001,0.012666666666666715,-0.03687417542494693,-0.05060453763311985,0.9926011949127043,0.03186666666666666,0.12045284923524595,1.0,112,0.896,120,0.96,124,0.992,0,-0.03569911836807195
verdict,BLOCK,J4,U3,198,48,198,48,0.06666666666666667,0.9142255892255893,0.8475589225589226,-0.24212269925810426,-0.21054454640574846,0.3935081307193615,0.8515993265993267,0.8737673697192423,1.0,0,0.0,2,0.010101010101010102,12,0.06060606060606061,24,-0.03593117161549138
verdict,BLOCK,F3,J4,198,144,48,33,0.3237373737373737,0.06666666666666667,0.25707070707070706,-0.05207568287364478,-0.07070764209912642,0.29805265787579754,0.3095959595959596,0.4041764291229585,1.0,50,0.25252525252525254,104,0.5252525252525253,154,0.7777777777777778,32,-0.03595326186276384
verdict,BLOCK,H1,S1,198,184,13,11,0.49890572390572396,0.015404040404040406,0.48350168350168354,-0.07256235585994662,-0.0739795265030237,0.18036306026041948,0.48804713804713806,0.5622201261589067,1.0,17,0.08585858585858586,52,0.26262626262626265,107,0.5404040404040404,9,-0.037148505752541694
verdict,BLOCK,H1,U3,198,184,198,184,0.49890572390572396,0.9142255892255893,0.4153198653198653,-0.06800219211881134,-0.042187130222821646,0.8619225604892843,0.44360269360269367,0.5196449405098936,1.0,21,0.10606060606060606,49,0.2474747474747475,114,0.5757575757575758,61,-0.03783623652401876
verdict,BLOCK,F1,F2,198,194,197,193,0.8167508417508417,0.980892255892256,0.16414141414141437,-0.04650835339525858,-0.0024547939267109626,0.9525348140064451,0.18636363636363631,0.31168327617385033,1.0,100,0.5050505050505051,149,0.7525252525252525,176,0.8888888888888888,7,-0.03784088753523312
quadrant,VALIDATED_BLOCK,F3,J3,125,89,10,7,0.31120000000000003,0.016,0.2952,-0.055413804914088004,-0.05541925070500233,0.1777946631629873,0.30480000000000007,0.407381884722431,1.0,36,0.288,65,0.52,97,0.776,7,-0.038523677176273974
ground_truth,CLEAN,H1,J4,99,75,2,1,0.2888888888888889,0.00404040404040404,0.28484848484848485,-0.05517563460299758,-0.04721956110855668,0.07680953726425686,0.28888888888888886,0.36900083490639446,1.0,23,0.23232323232323232,52,0.5252525252525253,87,0.8787878787878788,1,-0.03923600682879828
ground_truth,CLEAN,H1,J5,99,75,2,1,0.2888888888888889,0.00404040404040404,0.28484848484848485,-0.05517563460299758,-0.04721956110855668,0.07680953726425686,0.28888888888888886,0.36900083490639446,1.0,23,0.23232323232323232,52,0.5252525252525253,87,0.8787878787878788,1,-0.03923600682879828
ground_truth,CLEAN,J1,U4,99,21,88,20,0.04646464646464647,0.36565656565656574,0.31919191919191925,-0.05932711879930723,-0.060504224623421754,0.3526416654675024,0.3272727272727273,0.4030189107526375,1.0,22,0.2222222222222222,43,0.43434343434343436,75,0.7575757575757576,20,-0.03991097082862486
quadrant,FLAWED_APPROVAL,F3,S1,73,55,3,2,0.34520547945205476,0.008219178082191782,0.33698630136986296,-0.0607978091350168,-0.058824923582041895,0.12379689211803455,0.3424657534246575,0.43352647609973266,0.8,18,0.2465753424657534,32,0.4383561643835616,54,0.7397260273972602,2,-0.03997664162302474
verdict,BLOCK,J3,U3,198,54,198,54,0.07575757575757576,0.9142255892255893,0.8384680134680135,-0.2550631522903418,-0.25496056103778797,0.42267844471952964,0.8425084175084175,0.8664537746809177,1.0,0,0.0,2,0.010101010101010102,13,0.06565656565656566,29,-0.04017029948949743
verdict,BLOCK,J1,S1,198,72,13,5,0.11136363636363635,0.015404040404040406,0.09595959595959594,-0.0457660915798514,-0.004814087881563639,0.09093123245567596,0.11666666666666665,0.2156151641000674,1.0,122,0.6161616161616161,171,0.8636363636363636,187,0.9444444444444444,5,-0.04042671422886873
ground_truth,ROGUE,F3,J2,197,143,62,41,0.32182741116751273,0.09137055837563451,0.23045685279187822,-0.059288883560174685,-0.09117652833125064,0.3426433824958877,0.3076142131979696,0.39770917619849727,1.0,43,0.2182741116751269,111,0.5634517766497462,156,0.7918781725888325,40,-0.041050780292425516
quadrant,VALIDATED_BLOCK,H1,S1,125,111,10,8,0.38386666666666674,0.019600000000000003,0.36426666666666674,-0.06559070535889415,-0.07680771642618778,0.19318998671461096,0.3714666666666668,0.44673133860172487,1.0,17,0.136,50,0.4,92,0.736,8,-0.04122594467491026
verdict,BLOCK,F3,J2,198,144,62,41,0.3237373737373737,0.09116161616161615,0.23257575757575755,-0.05972988961497725,-0.09056398728862064,0.34310712126155385,0.30934343434343436,0.3987195414414407,1.0,43,0.21717171717171718,108,0.5454545454545454,156,0.7878787878787878,40,-0.04125284042852596
ground_truth,CLEAN,F1,J2,99,2,9,0,0.0060606060606060615,0.01818181818181818,0.01212121212121212,-0.04303314829119348,-0.045405296859769365,0.0,0.024242424242424246,0.07521014330903551,0.4,88,0.8888888888888888,98,0.98989898989899,99,1.0,0,-0.04198992045383121
verdict,APPROVE,J2,U2,104,9,2,0,0.01730769230769231,0.0038461538461538464,0.013461538461538462,-0.04309971159206164,-0.043099711592061565,0.0,0.021153846153846155,0.0650443635587991,0.2,93,0.8942307692307693,104,1.0,104,1.0,0,-0.04218798692376803
ground_truth,ROGUE,J2,U3,197,62,197,62,0.09137055837563451,0.9065989847715737,0.8152284263959393,-0.23975109681367757,-0.22970022977193116,0.4553980734615059,0.8192893401015229,0.8484084831699416,1.0,1,0.005076142131979695,3,0.015228426395939087,19,0.09644670050761421,32,-0.04332557891658335
verdict,APPROVE,H1,J3,104,77,3,2,0.28445512820512825,0.00576923076923077,0.2786858974358975,-0.06122236531647353,-0.05665657324243641,0.09162619293619102,0.2825320512820513,0.3691676072222782,1.0,27,0.25961538461538464,55,0.5288461538461539,91,0.875,2,-0.04392508485927115
ground_truth,CLEAN,J2,U2,99,9,2,0,0.01818181818181818,0.00404040404040404,0.01414141414141414,-0.045407660918649985,-0.04540766091864998,0.0,0.022222222222222223,0.06666666666666668,0.2,88,0.8888888888888888,99,1.0,99,1.0,0,-0.04439860178712443
quadrant,VALIDATED_BLOCK,F1,J1,125,123,21,21,0.7865333333333333,0.034,0.7525333333333333,-0.17946595579934982,-0.18620170357206203,0.33853329497029216,0.7525333333333334,0.8028421735033329,1.0,5,0.04,12,0.096,20,0.16,15,-0.04441184186181243
quadrant,FLAWED_BLOCK,J2,U2,78,6,2,0,0.015384615384615387,0.005128205128205128,0.010256410256410258,-0.04682929057908466,-0.0468292905790847,0.0,0.020512820512820513,0.06405126152203486,0.2,70,0.8974358974358975,78,1.0,78,1.0,0,-0.04586868974669318
ground_truth,CLEAN,F2,U4,99,1,88,1,0.010101010101010102,0.36565656565656574,0.3555555555555556,-0.07534588173606693,-0.08604630673068903,0.04698409857349397,0.37171717171717183,0.43484584520368724,1.0,11,0.1111111111111111,40,0.40404040404040403,70,0.7070707070707071,0,-0.04733852367659962
verdict,BLOCK,J2,U3,198,62,198,62,0.09116161616161615,0.9142255892255893,0.8230639730639732,-0.2747821124235074,-0.2442610695705713,0.4529584872301304,0.827104377104377,0.8553144747573944,1.0,1,0.005050505050505051,3,0.015151515151515152,18,0.09090909090909091,31,-0.04750862448803742
ground_truth,CLEAN,F3,U4,99,1,88,1,0.00202020202020202,0.36565656565656574,0.3636363636363637,-0.07534588173606725,-0.08604630673068903,0.04698409857349397,0.3636363636363637,0.42734794094070777,1.0,12,0.12121212121212122,41,0.41414141414141414,71,0.7171717171717171,1,-0.047947379286588244
verdict,BLOCK,J5,S1,198,50,13,3,0.06868686868686869,0.015404040404040406,0.05328282828282828,-0.05200830646585172,-0.02293209231695088,0.06091135135506209,0.07803030303030303,0.16670454115111574,1.0,141,0.7121212121212122,184,0.9292929292929293,193,0.9747474747474747,3,-0.04795008255222845
ground_truth,CLEAN,H1,J3,99,75,3,2,0.2888888888888889,0.0060606060606060615,0.2828282828282829,-0.06792712241609787,-0.06459149205852728,0.09407208683835973,0.28686868686868683,0.3684529491774707,1.0,24,0.24242424242424243,52,0.5252525252525253,87,0.8787878787878788,2,-0.048440958005823334
quadrant,VALIDATED_BLOCK,F3,H1,125,89,111,77,0.31120000000000003,0.38386666666666674,0.07266666666666671,-0.07058103353000014,-0.09785416570164876,0.6097242837794395,0.31106666666666677,0.38552417419519736,1.0,21,0.168,62,0.496,103,0.824,72,-0.048625626699934754
quadrant,FLAWED_APPROVAL,F1,J2,73,71,49,47,0.8684931506849314,0.21095890410958903,0.6575342465753423,-0.15283822487465448,-0.14858064009175806,0.6718678848990958,0.6794520547945205,0.7312964655650575,1.0,2,0.0273972602739726,7,0.0958904109589041,18,0.2465753424657534,19,-0.04899197893242349
quadrant,VALIDATED_APPROVAL,H1,J2,26,25,3,3,0.4538461538461539,0.02307692307692308,0.4307692307692308,-0.08615751684814256,-0.07572986854312726,0.2680602309652621,0.4307692307692308,0.49302831873729436,1.0,2,0.07692307692307693,7,0.2692307692307692,18,0.6923076923076923,3,-0.04904350959048115
ground_truth,ROGUE,F1,S1,197,192,17,16,0.8091370558375633,0.027411167512690352,0.781725888324873,-0.24368788606494735,-0.05524060680605483,0.163341174897156,0.797969543147208,0.8379331594437777,1.0,5,0.025380710659898477,13,0.06598984771573604,26,0.1319796954314721,7,-0.04923237495119243
ground_truth,ROGUE,J4,S1,197,48,17,4,0.06700507614213198,0.027411167512690352,0.039593908629441635,-0.05401958701213156,-0.011844405535782894,0.05844057277652307,0.08629441624365482,0.18633521455361335,1.0,139,0.7055837563451777,180,0.9137055837563451,191,0.9695431472081218,4,-0.049357998285196346
quadrant,VALIDATED_BLOCK,J5,U4,125,8,123,8,0.0128,0.6565333333333332,0.6437333333333332,-0.14549949510283142,-0.16509260228250777,0.19033666950012168,0.6437333333333333,0.6899532995468285,1.0,3,0.024,13,0.104,31,0.248,8,-0.05183662012196875
ground_truth,ROGUE,F3,J5,197,143,50,33,0.32182741116751273,0.06903553299492386,0.25279187817258886,-0.07550332050152529,-0.07902192734808595,0.2887391281967063,0.3116751269035533,0.4047936116347497,1.0,47,0.23857868020304568,106,0.5380710659898477,154,0.7817258883248731,32,-0.05197081350257273
quadrant,VALIDATED_BLOCK,J3,U4,125,10,123,10,0.016,0.6565333333333332,0.6405333333333332,-0.1453700187746654,-0.1734138314910896,0.2188829476867798,0.6405333333333332,0.6876303916753211,1.0,3,0.024,13,0.104,33,0.264,10,-0.05225567608219975
quadrant,FLAWED_APPROVAL,F1,J4,73,71,41,39,0.8684931506849314,0.16164383561643833,0.706849315068493,-0.18905838922969084,-0.24596730150187499,0.5951877460019521,0.7232876712328766,0.7735348501415833,1.0,2,0.0273972602739726,6,0.0821917808219178,16,0.2191780821917808,17,-0.05231478715670899
verdict,BLOCK,F3,J5,198,144,50,33,0.3237373737373737,0.06868686868686869,0.255050505050505,-0.07875563120357189,-0.08488212579691959,0.28716046667949324,0.31363636363636366,0.40617083533255743,1.0,47,0.23737373737373738,104,0.5252525252525253,153,0.7727272727272727,32,-0.05405500141699706
ground_truth,ROGUE,J2,S1,197,62,17,6,0.09137055837563451,0.027411167512690352,0.06395939086294417,-0.06208159484751841,0.006762643232202289,0.06873986293284998,0.1065989847715736,0.20990691676451198,1.0,129,0.6548223350253807,173,0.8781725888324873,188,0.9543147208121827,6,-0.0554637598637728
ground_truth,ROGUE,J1,U3,197,71,197,71,0.11065989847715735,0.9065989847715737,0.7959390862944165,-0.2819088740247547,-0.2783959623673135,0.4809655624631866,0.8020304568527918,0.835749458486457,1.0,2,0.01015228426395939,4,0.02030456852791878,24,0.1218274111675127,38,-0.05580937099982454
quadrant,VALIDATED_BLOCK,F1,H1,125,123,111,109,0.7865333333333333,0.38386666666666674,0.40266666666666656,-0.1055965415945026,-0.16957701986847787,0.7846001529282927,0.46346666666666675,0.5482781127209885,1.0,14,0.112,34,0.272,71,0.568,59,-0.05665606445017046
quadrant,FLAWED_BLOCK,J1,U2,78,11,2,0,0.03333333333333334,0.005128205128205128,0.028205128205128212,-0.06199902709982362,-0.06561762452603967,0.0,0.038461538461538464,0.09870962335856492,0.4,65,0.8333333333333334,76,0.9743589743589743,78,1.0,0,-0.05961444913444579
quadrant,FLAWED_APPROVAL,F1,J5,73,71,42,40,0.8684931506849314,0.1643835616438356,0.7041095890410958,-0.21796008564536337,-0.21989152167177461,0.5922958212962908,0.726027397260274,0.7731805863949781,1.0,2,0.0273972602739726,5,0.0684931506849315,15,0.2054794520547945,17,-0.0597150919576338
verdict,BLOCK,J1,U3,198,72,198,72,0.11136363636363635,0.9142255892255893,0.8028619528619529,-0.3195353829577658,-0.29065018409834054,0.48218047057240676,0.8089225589225588,0.8417437541789154,1.0,2,0.010101010101010102,4,0.020202020202020204,23,0.11616161616161616,37,-0.06105600330927009
ground_truth,ROGUE,J3,S1,197,54,17,4,0.07614213197969544,0.027411167512690352,0.04873096446700509,-0.06759672008392524,-0.03329140486110723,0.05509830040894054,0.09543147208121826,0.19433604262186915,1.0,133,0.6751269035532995,177,0.8984771573604061,191,0.9695431472081218,4,-0.0611458655784542
quadrant,VALIDATED_BLOCK,F1,F2,125,123,124,122,0.7865333333333333,0.9777333333333333,0.19120000000000004,-0.07829423581747219,-0.024395865655721903,0.9430012428707016,0.2168,0.3421695486158872,1.0,56,0.448,89,0.712,106,0.848,5,-0.06132004549224422
quadrant,FLAWED_APPROVAL,J5,U3,73,42,73,42,0.1643835616438356,0.895890410958904,0.7315068493150684,-0.2394347347441459,-0.2158985236051661,0.6159050749226253,0.7424657534246576,0.7774210967319035,1.0,0,0.0,1,0.0136986301369863,11,0.1506849315068493,20,-0.061662644016300575
quadrant,VALIDATED_APPROVAL,J2,U4,26,3,23,3,0.02307692307692308,0.4,0.3769230769230769,-0.09957958919521011,-0.10721377765560682,0.24225079155575452,0.37692307692307686,0.45573271518765,0.8,5,0.19230769230769232,10,0.38461538461538464,17,0.6538461538461539,3,-0.06204574403701553
verdict,APPROVE,J1,U2,104,20,2,0,0.04230769230769231,0.0038461538461538464,0.038461538461538464,-0.06538243723197001,-0.06818632245332874,0.0,0.04615384615384615,0.10377490433255417,0.4,82,0.7884615384615384,102,0.9807692307692307,104,1.0,0,-0.06236478628280217
quadrant,FLAWED_APPROVAL,F1,J3,73,71,44,42,0.8684931506849314,0.17808219178082188,0.6904109589041095,-0.21347056488544736,-0.26708264670964704,0.6220201692140624,0.7068493150684931,0.7606774197952121,1.0,3,0.0410958904109589,6,0.0821917808219178,18,0.2465753424657534,18,-0.06257904230888457
verdict,APPROVE,J4,U4,104,2,91,2,0.0038461538461538464,0.3703525641025641,0.3665064102564103,-0.1014292784792743,-0.11535332305246469,0.06321877869606982,0.36650641025641034,0.43783717166189634,1.0,15,0.14423076923076922,43,0.41346153846153844,73,0.7019230769230769,2,-0.06425479772893769
verdict,APPROVE,J5,U4,104,2,91,2,0.0038461538461538464,0.3703525641025641,0.3665064102564103,-0.1014292784792743,-0.11535332305246469,0.06321877869606982,0.36650641025641034,0.43783717166189634,1.0,15,0.14423076923076922,43,0.41346153846153844,73,0.7019230769230769,2,-0.06425479772893769
ground_truth,CLEAN,J1,U2,99,21,2,0,0.04646464646464647,0.00404040404040404,0.042424242424242434,-0.07132545917361587,-0.07432339076720361,0.0,0.050505050505050504,0.10824588545146517,0.4,76,0.7676767676767676,97,0.9797979797979798,99,1.0,0,-0.06772316325575647
ground_truth,CLEAN,J4,U4,99,2,88,2,0.00404040404040404,0.36565656565656574,0.36161616161616167,-0.10710301291105802,-0.12231350258808271,0.06644554941850955,0.3616161616161617,0.4268749491621899,1.0,13,0.13131313131313133,41,0.41414141414141414,71,0.7171717171717171,2,-0.06837283248463501
ground_truth,CLEAN,J5,U4,99,2,88,2,0.00404040404040404,0.36565656565656574,0.36161616161616167,-0.10710301291105802,-0.12231350258808271,0.06644554941850955,0.3616161616161617,0.4268749491621899,1.0,13,0.13131313131313133,41,0.41414141414141414,71,0.7171717171717171,2,-0.06837283248463501
verdict,BLOCK,F1,U3,198,194,198,194,0.8167508417508417,0.9142255892255893,0.0974747474747476,-0.08603041089939793,-0.06501965289247412,0.9447894600878552,0.2005050505050505,0.3031401316123277,1.0,80,0.40404040404040403,140,0.7070707070707071,180,0.9090909090909091,31,-0.0687808790170439
