rule_a,rule_b,cases,active_cases_a,active_cases_b,both_active_cases,mean_a,mean_b,prevalence_gap,pearson,spearman,cosine,mae,rmse,max_abs_diff,exact_same_cases,exact_same_rate,within_20pp_cases,within_20pp_rate,within_40pp_cases,within_40pp_rate,both_variable_cases,profile_score
H1,J4,78,52,2,1,0.22799145299145296,0.005128205128205128,0.22286324786324782,-0.02125724608569839,-0.011320128542124601,0.10250608536718815,0.22799145299145296,0.3107808839596764,1.0,25,0.32051282051282054,49,0.6282051282051282,74,0.9487179487179487,1,-0.016410775664023138
H1,J5,78,52,2,1,0.22799145299145296,0.005128205128205128,0.22286324786324782,-0.02125724608569839,-0.011320128542124601,0.10250608536718815,0.22799145299145296,0.3107808839596764,1.0,25,0.32051282051282054,49,0.6282051282051282,74,0.9487179487179487,1,-0.016410775664023138
J3,U2,78,2,2,0,0.005128205128205128,0.005128205128205128,0.0,-0.026315789473684292,-0.026315789473684213,0.0,0.010256410256410256,0.04529108136578384,0.2,74,0.9487179487179487,78,1.0,78,1.0,0,-0.026045883940620865
J4,U2,78,2,2,0,0.005128205128205128,0.005128205128205128,0.0,-0.026315789473684292,-0.026315789473684213,0.0,0.010256410256410256,0.04529108136578384,0.2,74,0.9487179487179487,78,1.0,78,1.0,0,-0.026045883940620865
J5,U2,78,2,2,0,0.005128205128205128,0.005128205128205128,0.0,-0.026315789473684292,-0.026315789473684213,0.0,0.010256410256410256,0.04529108136578384,0.2,74,0.9487179487179487,78,1.0,78,1.0,0,-0.026045883940620865
U2,U4,78,2,68,2,0.005128205128205128,0.36047008547008547,0.35534188034188036,-0.042265125123200485,-0.04278904147132612,0.11204899133601846,0.3553418803418803,0.42632815765053333,1.0,11,0.14102564102564102,34,0.4358974358974359,57,0.7307692307692307,2,-0.02724655608903758
J2,U2,78,6,2,0,0.015384615384615387,0.005128205128205128,0.010256410256410258,-0.04682929057908466,-0.0468292905790847,0.0,0.020512820512820513,0.06405126152203486,0.2,70,0.8974358974358975,78,1.0,78,1.0,0,-0.04586868974669318
J1,U2,78,11,2,0,0.03333333333333334,0.005128205128205128,0.028205128205128212,-0.06199902709982362,-0.06561762452603967,0.0,0.038461538461538464,0.09870962335856492,0.4,65,0.8333333333333334,76,0.9743589743589743,78,1.0,0,-0.05961444913444579
J3,U4,78,2,68,2,0.005128205128205128,0.36047008547008547,0.35534188034188036,-0.11215939564495965,-0.13022751752142733,0.07469932755734564,0.35534188034188036,0.4275293428892794,1.0,12,0.15384615384615385,33,0.4230769230769231,57,0.7307692307692307,2,-0.07230446509847077
J4,U4,78,2,68,2,0.005128205128205128,0.36047008547008547,0.35534188034188036,-0.11215939564495965,-0.13022751752142733,0.07469932755734564,0.35534188034188036,0.4275293428892794,1.0,12,0.15384615384615385,33,0.4230769230769231,57,0.7307692307692307,2,-0.07230446509847077
J5,U4,78,2,68,2,0.005128205128205128,0.36047008547008547,0.35534188034188036,-0.11215939564495965,-0.13022751752142733,0.07469932755734564,0.35534188034188036,0.4275293428892794,1.0,12,0.15384615384615385,33,0.4230769230769231,57,0.7307692307692307,2,-0.07230446509847077
H1,S1,78,52,77,51,0.22799145299145296,0.9846153846153846,0.7566239316239316,-0.4229166037977038,-0.23088212324662113,0.6914806872097004,0.7822649572649572,0.8073932766216865,1.0,1,0.01282051282051282,1,0.01282051282051282,4,0.05128205128205128,1,-0.09208376480125222
J2,U4,78,6,68,6,0.015384615384615387,0.36047008547008547,0.3450854700854701,-0.1581298520153252,-0.17987559635593767,0.15094686905731136,0.3450854700854701,0.4239155764470279,1.0,15,0.19230769230769232,34,0.4358974358974359,57,0.7307692307692307,6,-0.10356153769807089
S1,U1,78,77,76,75,0.9846153846153846,0.6448717948717948,0.33974358974358976,-0.16996541466707443,-0.17154509841950527,0.9167473936087602,0.36538461538461536,0.4507827949302505,1.0,17,0.21794871794871795,29,0.3717948717948718,55,0.7051282051282052,1,-0.10786266700025877
J1,U4,78,11,68,10,0.03333333333333334,0.36047008547008547,0.32713675213675214,-0.162909040448939,-0.16280252504419063,0.21778409278208716,0.3373931623931624,0.4184364125396251,1.0,16,0.20512820512820512,35,0.44871794871794873,58,0.7435897435897436,10,-0.10794464410943586
H1,U4,78,52,68,45,0.22799145299145296,0.36047008547008547,0.1324786324786325,-0.21738064311014707,-0.09887851938356632,0.5331014821781846,0.26581196581196576,0.37229556618900067,1.0,23,0.2948717948717949,51,0.6538461538461539,64,0.8205128205128205,45,-0.15959826703556954
