rule_a,rule_b,cases,active_cases_a,active_cases_b,both_active_cases,mean_a,mean_b,prevalence_gap,pearson,spearman,cosine,mae,rmse,max_abs_diff,exact_same_cases,exact_same_rate,within_20pp_cases,within_20pp_rate,within_40pp_cases,within_40pp_rate,both_variable_cases,profile_score
J2,U1,104,9,101,9,0.01730769230769231,0.6875,0.6701923076923076,0.0016508607347516199,-0.01289496933910265,0.2758499526005826,0.6701923076923078,0.7206434090983717,1.0,3,0.028846153846153848,10,0.09615384615384616,24,0.23076923076923078,7,0.000544466569249813
J3,S1,104,3,103,3,0.00576923076923077,0.9865384615384615,0.9807692307692307,0.022967944509918008,0.029700142923714357,0.17126367844855303,0.9807692307692307,0.9864466144079582,1.0,1,0.009615384615384616,1,0.009615384615384616,1,0.009615384615384616,0,0.00044169124057534726
J4,S1,104,2,103,2,0.0038461538461538464,0.9865384615384615,0.9826923076923076,0.018661094051962784,0.024130899489801367,0.139836207890349,0.9826923076923078,0.9881996061213856,1.0,1,0.009615384615384616,1,0.009615384615384616,1,0.009615384615384616,0,0.0003229804739762778
J5,S1,104,2,103,2,0.0038461538461538464,0.9865384615384615,0.9826923076923076,0.018661094051962784,0.024130899489801367,0.139836207890349,0.9826923076923078,0.9881996061213856,1.0,1,0.009615384615384616,1,0.009615384615384616,1,0.009615384615384616,0,0.0003229804739762778
S1,U2,104,103,2,2,0.9865384615384615,0.0038461538461538464,0.9826923076923076,0.01866109405196275,0.02413089948980137,0.139836207890349,0.9826923076923078,0.9881996061213856,1.0,1,0.009615384615384616,1,0.009615384615384616,1,0.009615384615384616,0,0.00032298047397627723
F1,F2,104,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,1.0,104,1.0,104,1.0,0,0.0
F1,F3,104,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,1.0,104,1.0,104,1.0,0,0.0
F2,F3,104,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,1.0,104,1.0,104,1.0,0,0.0
F1,J4,104,0,2,0,0.0,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0038461538461538464,0.02773500981126146,0.2,102,0.9807692307692307,104,1.0,104,1.0,0,0.0
F1,J5,104,0,2,0,0.0,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0038461538461538464,0.02773500981126146,0.2,102,0.9807692307692307,104,1.0,104,1.0,0,0.0
F1,U2,104,0,2,0,0.0,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0038461538461538464,0.02773500981126146,0.2,102,0.9807692307692307,104,1.0,104,1.0,0,0.0
F2,J4,104,0,2,0,0.0,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0038461538461538464,0.02773500981126146,0.2,102,0.9807692307692307,104,1.0,104,1.0,0,0.0
F2,J5,104,0,2,0,0.0,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0038461538461538464,0.02773500981126146,0.2,102,0.9807692307692307,104,1.0,104,1.0,0,0.0
F2,U2,104,0,2,0,0.0,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0038461538461538464,0.02773500981126146,0.2,102,0.9807692307692307,104,1.0,104,1.0,0,0.0
F3,J4,104,0,2,0,0.0,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0038461538461538464,0.02773500981126146,0.2,102,0.9807692307692307,104,1.0,104,1.0,0,0.0
F3,J5,104,0,2,0,0.0,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0038461538461538464,0.02773500981126146,0.2,102,0.9807692307692307,104,1.0,104,1.0,0,0.0
F3,U2,104,0,2,0,0.0,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0038461538461538464,0.02773500981126146,0.2,102,0.9807692307692307,104,1.0,104,1.0,0,0.0
F1,J3,104,0,3,0,0.0,0.00576923076923077,0.00576923076923077,0.0,0.0,0.0,0.00576923076923077,0.03396831102433788,0.2,101,0.9711538461538461,104,1.0,104,1.0,0,0.0
F2,J3,104,0,3,0,0.0,0.00576923076923077,0.00576923076923077,0.0,0.0,0.0,0.00576923076923077,0.03396831102433788,0.2,101,0.9711538461538461,104,1.0,104,1.0,0,0.0
F3,J3,104,0,3,0,0.0,0.00576923076923077,0.00576923076923077,0.0,0.0,0.0,0.00576923076923077,0.03396831102433788,0.2,101,0.9711538461538461,104,1.0,104,1.0,0,0.0
F1,J2,104,0,9,0,0.0,0.01730769230769231,0.01730769230769231,0.0,0.0,0.0,0.01730769230769231,0.05883484054145522,0.2,95,0.9134615384615384,104,1.0,104,1.0,0,0.0
F2,J2,104,0,9,0,0.0,0.01730769230769231,0.01730769230769231,0.0,0.0,0.0,0.01730769230769231,0.05883484054145522,0.2,95,0.9134615384615384,104,1.0,104,1.0,0,0.0
F3,J2,104,0,9,0,0.0,0.01730769230769231,0.01730769230769231,0.0,0.0,0.0,0.01730769230769231,0.05883484054145522,0.2,95,0.9134615384615384,104,1.0,104,1.0,0,0.0
F1,J1,104,0,20,0,0.0,0.04230769230769231,0.04230769230769231,0.0,0.0,0.0,0.04230769230769231,0.1,0.4,84,0.8076923076923077,102,0.9807692307692307,104,1.0,0,0.0
F2,J1,104,0,20,0,0.0,0.04230769230769231,0.04230769230769231,0.0,0.0,0.0,0.04230769230769231,0.1,0.4,84,0.8076923076923077,102,0.9807692307692307,104,1.0,0,0.0
F3,J1,104,0,20,0,0.0,0.04230769230769231,0.04230769230769231,0.0,0.0,0.0,0.04230769230769231,0.1,0.4,84,0.8076923076923077,102,0.9807692307692307,104,1.0,0,0.0
F1,H1,104,0,77,0,0.0,0.28445512820512825,0.28445512820512825,0.0,0.0,0.0,0.28445512820512825,0.3707270807158123,1.0,27,0.25961538461538464,54,0.5192307692307693,91,0.875,0,0.0
F2,H1,104,0,77,0,0.0,0.28445512820512825,0.28445512820512825,0.0,0.0,0.0,0.28445512820512825,0.3707270807158123,1.0,27,0.25961538461538464,54,0.5192307692307693,91,0.875,0,0.0
