rule_a,rule_b,cases,active_cases_a,active_cases_b,both_active_cases,mean_a,mean_b,prevalence_gap,pearson,spearman,cosine,mae,rmse,max_abs_diff,exact_same_cases,exact_same_rate,within_20pp_cases,within_20pp_rate,within_40pp_cases,within_40pp_rate,both_variable_cases,profile_score
F1,J3,296,194,57,52,0.5405405405405406,0.0527027027027027,0.48783783783783785,0.22306999013426676,0.22427005516939158,0.4298018105735781,0.495945945945946,0.6461946824042795,1.0,101,0.34121621621621623,118,0.39864864864864863,137,0.46283783783783783,25,0.112439332864975
F1,J4,296,194,50,46,0.5405405405405406,0.04594594594594595,0.49459459459459465,0.21886419677337426,0.2225467647715846,0.40700164726520766,0.5013513513513513,0.651401814799686,1.0,101,0.34121621621621623,116,0.3918918918918919,135,0.4560810810810811,22,0.10913633595861501
F1,J5,296,194,52,48,0.5405405405405406,0.0472972972972973,0.49324324324324326,0.21217434876574068,0.2334277299405106,0.4064666514808654,0.5013513513513512,0.650986776965388,1.0,102,0.34459459459459457,115,0.3885135135135135,134,0.4527027027027027,22,0.10580045228994368
F2,J3,296,197,57,54,0.6513513513513514,0.0527027027027027,0.5986486486486486,0.26436149785520024,0.2657453936227034,0.45576400011258783,0.6027027027027028,0.7488730271620222,1.0,97,0.3277027027027027,100,0.33783783783783783,105,0.3547297297297297,6,0.1050301086073363
F2,J5,296,197,52,50,0.6513513513513514,0.0472972972972973,0.6040540540540541,0.2549265565477684,0.2687136111452289,0.43302476000062706,0.6067567567567569,0.7539087334541088,1.0,98,0.3310810810810811,100,0.33783783783783783,106,0.3581081081081081,5,0.10024814588567646
F2,J2,296,197,71,62,0.6513513513513514,0.06689189189189189,0.5844594594594594,0.24463934951122832,0.2243412168569512,0.47826133211204735,0.5966216216216217,0.7395213938027025,1.0,91,0.30743243243243246,100,0.33783783783783783,110,0.3716216216216216,7,0.0986822240933806
F2,J4,296,197,50,48,0.6513513513513514,0.04594594594594595,0.6054054054054054,0.24773671647957327,0.24769649816275566,0.42561633733815457,0.6081081081081081,0.755520225282428,1.0,98,0.3310810810810811,100,0.33783783783783783,105,0.3547297297297297,6,0.0970860105122652
F2,J1,296,197,92,72,0.6513513513513514,0.0891891891891892,0.5621621621621622,0.20131730278470877,0.16574694491332786,0.49845346561680054,0.5918918918918918,0.7274539086355843,1.0,80,0.2702702702702703,99,0.3344594594594595,114,0.38513513513513514,7,0.08215922356889467
F1,J1,296,194,92,70,0.5405405405405406,0.0891891891891892,0.4513513513513514,0.15834590106408825,0.1244953428424704,0.4665407233234228,0.48783783783783796,0.6288126950097346,1.0,87,0.2939189189189189,119,0.40202702702702703,143,0.4831081081081081,35,0.08109877905849923
F3,J4,296,144,50,33,0.2148648648648649,0.04594594594594595,0.16891891891891894,0.10062377874216241,0.13410304425337682,0.2970544773167105,0.20675675675675675,0.32920871552615133,1.0,146,0.49324324324324326,205,0.6925675675675675,254,0.8581081081081081,32,0.07981913259682342
